system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,spacecraft,system_index,ee_image_asset
20190312T105119_20190312T105121_T30SWG,0.178324,20190312,20190312T105119_20190312T105121_T30SWG,2018-2019,2019-03-12,2019-03-12 | 20190312T105119_20190312T105121_T30SWG,30SWG,Sentinel-2B,20190312T105119_20190312T105121_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190312T105119_20190312T105121_T30SWG
20190312T105119_20190312T105121_T30SXF,0.285971,20190312,20190312T105119_20190312T105121_T30SXF,2018-2019,2019-03-12,2019-03-12 | 20190312T105119_20190312T105121_T30SXF,30SXF,Sentinel-2B,20190312T105119_20190312T105121_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190312T105119_20190312T105121_T30SXF
20190312T105119_20190312T105121_T30SWF,0.39922,20190312,20190312T105119_20190312T105121_T30SWF,2018-2019,2019-03-12,2019-03-12 | 20190312T105119_20190312T105121_T30SWF,30SWF,Sentinel-2B,20190312T105119_20190312T105121_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190312T105119_20190312T105121_T30SWF
20190315T105819_20190315T110702_T30SWG,0.094304,20190315,20190315T105819_20190315T110702_T30SWG,2018-2019,2019-03-15,2019-03-15 | 20190315T105819_20190315T110702_T30SWG,30SWG,Sentinel-2B,20190315T105819_20190315T110702_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190315T105819_20190315T110702_T30SWG
20190315T105819_20190315T110702_T30SWF,0.01253,20190315,20190315T105819_20190315T110702_T30SWF,2018-2019,2019-03-15,2019-03-15 | 20190315T105819_20190315T110702_T30SWF,30SWF,Sentinel-2B,20190315T105819_20190315T110702_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190315T105819_20190315T110702_T30SWF
20190317T105021_20190317T105035_T30SXG,0.010289,20190317,20190317T105021_20190317T105035_T30SXG,2018-2019,2019-03-17,2019-03-17 | 20190317T105021_20190317T105035_T30SXG,30SXG,Sentinel-2A,20190317T105021_20190317T105035_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190317T105021_20190317T105035_T30SXG
20190317T105021_20190317T105035_T30SWG,0.589221,20190317,20190317T105021_20190317T105035_T30SWG,2018-2019,2019-03-17,2019-03-17 | 20190317T105021_20190317T105035_T30SWG,30SWG,Sentinel-2A,20190317T105021_20190317T105035_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190317T105021_20190317T105035_T30SWG
20190317T105021_20190317T105035_T30SXF,0.002442,20190317,20190317T105021_20190317T105035_T30SXF,2018-2019,2019-03-17,2019-03-17 | 20190317T105021_20190317T105035_T30SXF,30SXF,Sentinel-2A,20190317T105021_20190317T105035_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190317T105021_20190317T105035_T30SXF
20190317T105021_20190317T105035_T30SWF,0.219654,20190317,20190317T105021_20190317T105035_T30SWF,2018-2019,2019-03-17,2019-03-17 | 20190317T105021_20190317T105035_T30SWF,30SWF,Sentinel-2A,20190317T105021_20190317T105035_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190317T105021_20190317T105035_T30SWF
20190320T105741_20190320T110833_T30SWF,19.6022,20190320,20190320T105741_20190320T110833_T30SWF,2018-2019,2019-03-20,2019-03-20 | 20190320T105741_20190320T110833_T30SWF,30SWF,Sentinel-2A,20190320T105741_20190320T110833_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190320T105741_20190320T110833_T30SWF
20190322T105029_20190322T105540_T30SXG,18.582861,20190322,20190322T105029_20190322T105540_T30SXG,2018-2019,2019-03-22,2019-03-22 | 20190322T105029_20190322T105540_T30SXG,30SXG,Sentinel-2B,20190322T105029_20190322T105540_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190322T105029_20190322T105540_T30SXG
20190322T105029_20190322T105540_T30SWG,14.222823,20190322,20190322T105029_20190322T105540_T30SWG,2018-2019,2019-03-22,2019-03-22 | 20190322T105029_20190322T105540_T30SWG,30SWG,Sentinel-2B,20190322T105029_20190322T105540_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190322T105029_20190322T105540_T30SWG
20190325T105709_20190325T110453_T30SWG,10.401369,20190325,20190325T105709_20190325T110453_T30SWG,2018-2019,2019-03-25,2019-03-25 | 20190325T105709_20190325T110453_T30SWG,30SWG,Sentinel-2B,20190325T105709_20190325T110453_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190325T105709_20190325T110453_T30SWG
20190325T105709_20190325T110453_T30SWF,0.940907,20190325,20190325T105709_20190325T110453_T30SWF,2018-2019,2019-03-25,2019-03-25 | 20190325T105709_20190325T110453_T30SWF,30SWF,Sentinel-2B,20190325T105709_20190325T110453_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190325T105709_20190325T110453_T30SWF
20190327T105031_20190327T105026_T30SXG,18.020412,20190327,20190327T105031_20190327T105026_T30SXG,2018-2019,2019-03-27,2019-03-27 | 20190327T105031_20190327T105026_T30SXG,30SXG,Sentinel-2A,20190327T105031_20190327T105026_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190327T105031_20190327T105026_T30SXG
20190327T105031_20190327T105026_T30SWG,1.470522,20190327,20190327T105031_20190327T105026_T30SWG,2018-2019,2019-03-27,2019-03-27 | 20190327T105031_20190327T105026_T30SWG,30SWG,Sentinel-2A,20190327T105031_20190327T105026_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190327T105031_20190327T105026_T30SWG
20190327T105031_20190327T105026_T30SXF,8.571033,20190327,20190327T105031_20190327T105026_T30SXF,2018-2019,2019-03-27,2019-03-27 | 20190327T105031_20190327T105026_T30SXF,30SXF,Sentinel-2A,20190327T105031_20190327T105026_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190327T105031_20190327T105026_T30SXF
20190327T105031_20190327T105026_T30SWF,15.959218,20190327,20190327T105031_20190327T105026_T30SWF,2018-2019,2019-03-27,2019-03-27 | 20190327T105031_20190327T105026_T30SWF,30SWF,Sentinel-2A,20190327T105031_20190327T105026_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190327T105031_20190327T105026_T30SWF
20190330T105631_20190330T110926_T30SWG,12.357909,20190330,20190330T105631_20190330T110926_T30SWG,2018-2019,2019-03-30,2019-03-30 | 20190330T105631_20190330T110926_T30SWG,30SWG,Sentinel-2A,20190330T105631_20190330T110926_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190330T105631_20190330T110926_T30SWG
20190401T105029_20190401T105221_T30SXF,18.985202,20190401,20190401T105029_20190401T105221_T30SXF,2018-2019,2019-04-01,2019-04-01 | 20190401T105029_20190401T105221_T30SXF,30SXF,Sentinel-2B,20190401T105029_20190401T105221_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190401T105029_20190401T105221_T30SXF
20190401T105029_20190401T105221_T30SWF,14.300385,20190401,20190401T105029_20190401T105221_T30SWF,2018-2019,2019-04-01,2019-04-01 | 20190401T105029_20190401T105221_T30SWF,30SWF,Sentinel-2B,20190401T105029_20190401T105221_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190401T105029_20190401T105221_T30SWF
20190406T105031_20190406T110005_T30SXG,18.739264,20190406,20190406T105031_20190406T110005_T30SXG,2018-2019,2019-04-06,2019-04-06 | 20190406T105031_20190406T110005_T30SXG,30SXG,Sentinel-2A,20190406T105031_20190406T110005_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190406T105031_20190406T110005_T30SXG
20190406T105031_20190406T110005_T30SXF,6.299468,20190406,20190406T105031_20190406T110005_T30SXF,2018-2019,2019-04-06,2019-04-06 | 20190406T105031_20190406T110005_T30SXF,30SXF,Sentinel-2A,20190406T105031_20190406T110005_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190406T105031_20190406T110005_T30SXF
20190406T105031_20190406T110005_T30SWF,6.79853,20190406,20190406T105031_20190406T110005_T30SWF,2018-2019,2019-04-06,2019-04-06 | 20190406T105031_20190406T110005_T30SWF,30SWF,Sentinel-2A,20190406T105031_20190406T110005_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190406T105031_20190406T110005_T30SWF
20190409T105621_20190409T111014_T30SWF,5.919073,20190409,20190409T105621_20190409T111014_T30SWF,2018-2019,2019-04-09,2019-04-09 | 20190409T105621_20190409T111014_T30SWF,30SWF,Sentinel-2A,20190409T105621_20190409T111014_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190409T105621_20190409T111014_T30SWF
20190411T105029_20190411T105100_T30SXG,1.455702,20190411,20190411T105029_20190411T105100_T30SXG,2018-2019,2019-04-11,2019-04-11 | 20190411T105029_20190411T105100_T30SXG,30SXG,Sentinel-2B,20190411T105029_20190411T105100_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190411T105029_20190411T105100_T30SXG
20190411T105029_20190411T105100_T30SWG,12.640378,20190411,20190411T105029_20190411T105100_T30SWG,2018-2019,2019-04-11,2019-04-11 | 20190411T105029_20190411T105100_T30SWG,30SWG,Sentinel-2B,20190411T105029_20190411T105100_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190411T105029_20190411T105100_T30SWG
20190411T105029_20190411T105100_T30SXF,0.447902,20190411,20190411T105029_20190411T105100_T30SXF,2018-2019,2019-04-11,2019-04-11 | 20190411T105029_20190411T105100_T30SXF,30SXF,Sentinel-2B,20190411T105029_20190411T105100_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190411T105029_20190411T105100_T30SXF
20190411T105029_20190411T105100_T30SWF,6.319618,20190411,20190411T105029_20190411T105100_T30SWF,2018-2019,2019-04-11,2019-04-11 | 20190411T105029_20190411T105100_T30SWF,30SWF,Sentinel-2B,20190411T105029_20190411T105100_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190411T105029_20190411T105100_T30SWF
20190414T105629_20190414T110938_T30SWG,0.416204,20190414,20190414T105629_20190414T110938_T30SWG,2018-2019,2019-04-14,2019-04-14 | 20190414T105629_20190414T110938_T30SWG,30SWG,Sentinel-2B,20190414T105629_20190414T110938_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190414T105629_20190414T110938_T30SWG
20190414T105629_20190414T110938_T30SWF,0.17066,20190414,20190414T105629_20190414T110938_T30SWF,2018-2019,2019-04-14,2019-04-14 | 20190414T105629_20190414T110938_T30SWF,30SWF,Sentinel-2B,20190414T105629_20190414T110938_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190414T105629_20190414T110938_T30SWF
20190416T105031_20190416T105927_T30SXG,0.244349,20190416,20190416T105031_20190416T105927_T30SXG,2018-2019,2019-04-16,2019-04-16 | 20190416T105031_20190416T105927_T30SXG,30SXG,Sentinel-2A,20190416T105031_20190416T105927_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105927_T30SXG
20190416T105031_20190416T105927_T30SWG,0.95044,20190416,20190416T105031_20190416T105927_T30SWG,2018-2019,2019-04-16,2019-04-16 | 20190416T105031_20190416T105927_T30SWG,30SWG,Sentinel-2A,20190416T105031_20190416T105927_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105927_T30SWG
20190416T105031_20190416T105927_T30SXF,0.001835,20190416,20190416T105031_20190416T105927_T30SXF,2018-2019,2019-04-16,2019-04-16 | 20190416T105031_20190416T105927_T30SXF,30SXF,Sentinel-2A,20190416T105031_20190416T105927_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105927_T30SXF
20190416T105031_20190416T105927_T30SWF,0.594198,20190416,20190416T105031_20190416T105927_T30SWF,2018-2019,2019-04-16,2019-04-16 | 20190416T105031_20190416T105927_T30SWF,30SWF,Sentinel-2A,20190416T105031_20190416T105927_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105927_T30SWF
20190424T105629_20190424T105847_T30SWG,11.823505,20190424,20190424T105629_20190424T105847_T30SWG,2018-2019,2019-04-24,2019-04-24 | 20190424T105629_20190424T105847_T30SWG,30SWG,Sentinel-2B,20190424T105629_20190424T105847_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190424T105629_20190424T105847_T30SWG
20190426T105031_20190426T105613_T30SXG,0.927363,20190426,20190426T105031_20190426T105613_T30SXG,2018-2019,2019-04-26,2019-04-26 | 20190426T105031_20190426T105613_T30SXG,30SXG,Sentinel-2A,20190426T105031_20190426T105613_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190426T105031_20190426T105613_T30SXG
20190426T105031_20190426T105613_T30SWG,9.426537,20190426,20190426T105031_20190426T105613_T30SWG,2018-2019,2019-04-26,2019-04-26 | 20190426T105031_20190426T105613_T30SWG,30SWG,Sentinel-2A,20190426T105031_20190426T105613_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190426T105031_20190426T105613_T30SWG
20190426T105031_20190426T105613_T30SXF,0.596302,20190426,20190426T105031_20190426T105613_T30SXF,2018-2019,2019-04-26,2019-04-26 | 20190426T105031_20190426T105613_T30SXF,30SXF,Sentinel-2A,20190426T105031_20190426T105613_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190426T105031_20190426T105613_T30SXF
20190426T105031_20190426T105613_T30SWF,2.426855,20190426,20190426T105031_20190426T105613_T30SWF,2018-2019,2019-04-26,2019-04-26 | 20190426T105031_20190426T105613_T30SWF,30SWF,Sentinel-2A,20190426T105031_20190426T105613_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190426T105031_20190426T105613_T30SWF
20190501T105039_20190501T105819_T30SXG,9.733946,20190501,20190501T105039_20190501T105819_T30SXG,2018-2019,2019-05-01,2019-05-01 | 20190501T105039_20190501T105819_T30SXG,30SXG,Sentinel-2B,20190501T105039_20190501T105819_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190501T105039_20190501T105819_T30SXG
20190506T105031_20190506T105918_T30SWG,11.851961,20190506,20190506T105031_20190506T105918_T30SWG,2018-2019,2019-05-06,2019-05-06 | 20190506T105031_20190506T105918_T30SWG,30SWG,Sentinel-2A,20190506T105031_20190506T105918_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190506T105031_20190506T105918_T30SWG
20190506T105031_20190506T105918_T30SXF,10.05569,20190506,20190506T105031_20190506T105918_T30SXF,2018-2019,2019-05-06,2019-05-06 | 20190506T105031_20190506T105918_T30SXF,30SXF,Sentinel-2A,20190506T105031_20190506T105918_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190506T105031_20190506T105918_T30SXF
20190509T105621_20190509T111013_T30SWF,0.156428,20190509,20190509T105621_20190509T111013_T30SWF,2018-2019,2019-05-09,2019-05-09 | 20190509T105621_20190509T111013_T30SWF,30SWF,Sentinel-2A,20190509T105621_20190509T111013_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190509T105621_20190509T111013_T30SWF
20190511T105039_20190511T105205_T30SXG,0.043076,20190511,20190511T105039_20190511T105205_T30SXG,2018-2019,2019-05-11,2019-05-11 | 20190511T105039_20190511T105205_T30SXG,30SXG,Sentinel-2B,20190511T105039_20190511T105205_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190511T105039_20190511T105205_T30SXG
20190511T105039_20190511T105205_T30SWG,3.862794,20190511,20190511T105039_20190511T105205_T30SWG,2018-2019,2019-05-11,2019-05-11 | 20190511T105039_20190511T105205_T30SWG,30SWG,Sentinel-2B,20190511T105039_20190511T105205_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190511T105039_20190511T105205_T30SWG
20190511T105039_20190511T105205_T30SXF,0.001566,20190511,20190511T105039_20190511T105205_T30SXF,2018-2019,2019-05-11,2019-05-11 | 20190511T105039_20190511T105205_T30SXF,30SXF,Sentinel-2B,20190511T105039_20190511T105205_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190511T105039_20190511T105205_T30SXF
20190511T105039_20190511T105205_T30SWF,0.038765,20190511,20190511T105039_20190511T105205_T30SWF,2018-2019,2019-05-11,2019-05-11 | 20190511T105039_20190511T105205_T30SWF,30SWF,Sentinel-2B,20190511T105039_20190511T105205_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190511T105039_20190511T105205_T30SWF
20190514T105629_20190514T111021_T30SWG,0.003826,20190514,20190514T105629_20190514T111021_T30SWG,2018-2019,2019-05-14,2019-05-14 | 20190514T105629_20190514T111021_T30SWG,30SWG,Sentinel-2B,20190514T105629_20190514T111021_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190514T105629_20190514T111021_T30SWG
20190514T105629_20190514T111021_T30SWF,0.081021,20190514,20190514T105629_20190514T111021_T30SWF,2018-2019,2019-05-14,2019-05-14 | 20190514T105629_20190514T111021_T30SWF,30SWF,Sentinel-2B,20190514T105629_20190514T111021_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190514T105629_20190514T111021_T30SWF
20190516T105031_20190516T105030_T30SXG,0.682294,20190516,20190516T105031_20190516T105030_T30SXG,2018-2019,2019-05-16,2019-05-16 | 20190516T105031_20190516T105030_T30SXG,30SXG,Sentinel-2A,20190516T105031_20190516T105030_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190516T105031_20190516T105030_T30SXG
20190516T105031_20190516T105030_T30SWG,0.120208,20190516,20190516T105031_20190516T105030_T30SWG,2018-2019,2019-05-16,2019-05-16 | 20190516T105031_20190516T105030_T30SWG,30SWG,Sentinel-2A,20190516T105031_20190516T105030_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190516T105031_20190516T105030_T30SWG
20190516T105031_20190516T105030_T30SXF,1.331621,20190516,20190516T105031_20190516T105030_T30SXF,2018-2019,2019-05-16,2019-05-16 | 20190516T105031_20190516T105030_T30SXF,30SXF,Sentinel-2A,20190516T105031_20190516T105030_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190516T105031_20190516T105030_T30SXF
20190516T105031_20190516T105030_T30SWF,8.17162,20190516,20190516T105031_20190516T105030_T30SWF,2018-2019,2019-05-16,2019-05-16 | 20190516T105031_20190516T105030_T30SWF,30SWF,Sentinel-2A,20190516T105031_20190516T105030_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190516T105031_20190516T105030_T30SWF
20190519T105621_20190519T110803_T30SWG,8.870927,20190519,20190519T105621_20190519T110803_T30SWG,2018-2019,2019-05-19,2019-05-19 | 20190519T105621_20190519T110803_T30SWG,30SWG,Sentinel-2A,20190519T105621_20190519T110803_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190519T105621_20190519T110803_T30SWG
20190519T105621_20190519T110803_T30SWF,0.994909,20190519,20190519T105621_20190519T110803_T30SWF,2018-2019,2019-05-19,2019-05-19 | 20190519T105621_20190519T110803_T30SWF,30SWF,Sentinel-2A,20190519T105621_20190519T110803_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190519T105621_20190519T110803_T30SWF
20190526T105031_20190526T105519_T30SXG,2.062671,20190526,20190526T105031_20190526T105519_T30SXG,2018-2019,2019-05-26,2019-05-26 | 20190526T105031_20190526T105519_T30SXG,30SXG,Sentinel-2A,20190526T105031_20190526T105519_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190526T105031_20190526T105519_T30SXG
20190526T105031_20190526T105519_T30SXF,1.627214,20190526,20190526T105031_20190526T105519_T30SXF,2018-2019,2019-05-26,2019-05-26 | 20190526T105031_20190526T105519_T30SXF,30SXF,Sentinel-2A,20190526T105031_20190526T105519_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190526T105031_20190526T105519_T30SXF
20190526T105031_20190526T105519_T30SWF,7.284298,20190526,20190526T105031_20190526T105519_T30SWF,2018-2019,2019-05-26,2019-05-26 | 20190526T105031_20190526T105519_T30SWF,30SWF,Sentinel-2A,20190526T105031_20190526T105519_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190526T105031_20190526T105519_T30SWF
20190529T105621_20190529T110302_T30SWG,2.491963,20190529,20190529T105621_20190529T110302_T30SWG,2018-2019,2019-05-29,2019-05-29 | 20190529T105621_20190529T110302_T30SWG,30SWG,Sentinel-2A,20190529T105621_20190529T110302_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190529T105621_20190529T110302_T30SWG
20190529T105621_20190529T110302_T30SWF,0.193735,20190529,20190529T105621_20190529T110302_T30SWF,2018-2019,2019-05-29,2019-05-29 | 20190529T105621_20190529T110302_T30SWF,30SWF,Sentinel-2A,20190529T105621_20190529T110302_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190529T105621_20190529T110302_T30SWF
20190531T105039_20190531T105900_T30SXG,0.120341,20190531,20190531T105039_20190531T105900_T30SXG,2018-2019,2019-05-31,2019-05-31 | 20190531T105039_20190531T105900_T30SXG,30SXG,Sentinel-2B,20190531T105039_20190531T105900_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190531T105039_20190531T105900_T30SXG
20190531T105039_20190531T105900_T30SWG,0.024657,20190531,20190531T105039_20190531T105900_T30SWG,2018-2019,2019-05-31,2019-05-31 | 20190531T105039_20190531T105900_T30SWG,30SWG,Sentinel-2B,20190531T105039_20190531T105900_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190531T105039_20190531T105900_T30SWG
20190531T105039_20190531T105900_T30SXF,0.079283,20190531,20190531T105039_20190531T105900_T30SXF,2018-2019,2019-05-31,2019-05-31 | 20190531T105039_20190531T105900_T30SXF,30SXF,Sentinel-2B,20190531T105039_20190531T105900_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190531T105039_20190531T105900_T30SXF
20190531T105039_20190531T105900_T30SWF,0.067297,20190531,20190531T105039_20190531T105900_T30SWF,2018-2019,2019-05-31,2019-05-31 | 20190531T105039_20190531T105900_T30SWF,30SWF,Sentinel-2B,20190531T105039_20190531T105900_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190531T105039_20190531T105900_T30SWF
20190603T105629_20190603T110329_T30SWG,5.430925,20190603,20190603T105629_20190603T110329_T30SWG,2018-2019,2019-06-03,2019-06-03 | 20190603T105629_20190603T110329_T30SWG,30SWG,Sentinel-2B,20190603T105629_20190603T110329_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190603T105629_20190603T110329_T30SWG
20190608T105621_20190608T110747_T30SWG,1.801441,20190608,20190608T105621_20190608T110747_T30SWG,2018-2019,2019-06-08,2019-06-08 | 20190608T105621_20190608T110747_T30SWG,30SWG,Sentinel-2A,20190608T105621_20190608T110747_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190608T105621_20190608T110747_T30SWG
20190608T105621_20190608T110747_T30SWF,9.912746,20190608,20190608T105621_20190608T110747_T30SWF,2018-2019,2019-06-08,2019-06-08 | 20190608T105621_20190608T110747_T30SWF,30SWF,Sentinel-2A,20190608T105621_20190608T110747_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20190608T105621_20190608T110747_T30SWF
20190610T105039_20190610T105331_T30SXG,0.500307,20190610,20190610T105039_20190610T105331_T30SXG,2018-2019,2019-06-10,2019-06-10 | 20190610T105039_20190610T105331_T30SXG,30SXG,Sentinel-2B,20190610T105039_20190610T105331_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20190610T105039_20190610T105331_T30SXG
20190610T105039_20190610T105331_T30SWG,2.609999,20190610,20190610T105039_20190610T105331_T30SWG,2018-2019,2019-06-10,2019-06-10 | 20190610T105039_20190610T105331_T30SWG,30SWG,Sentinel-2B,20190610T105039_20190610T105331_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20190610T105039_20190610T105331_T30SWG
20190610T105039_20190610T105331_T30SXF,15.010205,20190610,20190610T105039_20190610T105331_T30SXF,2018-2019,2019-06-10,2019-06-10 | 20190610T105039_20190610T105331_T30SXF,30SXF,Sentinel-2B,20190610T105039_20190610T105331_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20190610T105039_20190610T105331_T30SXF
